content,is_spam
Hey guys please just spent one minute for me:) im a singer from srilanka and im 18 year&#39;s old! SooO I LIKE TO BE GREAT SINGER will be a one day so i hope it would be happen in really my life. Just view my videos and rate it and let me know how is my voice please help us guys closer to living my dream:)! I really know you&#39;d helped me who read this comment he/she can just understand my feeling ! Thanks guys lv u really much more! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,1
still listening in 2015,0
HUH HYUCK HYUCK IM SPECIAL WHO&#39;S WATCHING THIS IN 2015 IM FROM AUSTRALIA OR SOMETHING GIVE ME ATTENTION PLEASE IM JUST A RAPPER WITH A DREAM IM GONNA SHARE THIS ON GOOGLE PLUS BECAUSE IM SO COOL.,1
Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ,1
Eminem - Love the way you lie ♥ ♥ ♥,0
i totally love this song. absolutely fantastic! i love ya shakira!,0
Ummm... I just hit 1k subscribers. I make Minecraft videos. Help me out by checking me out?,1
I like This Comment and do not kill :P,1
ayyy can u guys please check out my rap video im 16 n im juss tryna get some love please chrck it out an thank u,1
share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,1
EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...,1
For Christmas Song visit my channel! ;),1
"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",1
Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b,1
Love itt and ppl check out my channel!!!,1
Maybe the best music video in the last 15 years? This is how pop music is  done folks!,0
thumbs up if you think this should have 1 billion views,0
&lt;3,0
Share this video.. This song can beat PSY - Gangnam Style!,1
Waka waka !!!,0
ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807,1
Can anyone sub to my channel? :D,1
How stupid humanity is,0
Like this comment for no reason,1
"#nowplaying ""Weekendmix"" track 04 : Katy Perry - Roar (DJ Denis Shmelev &amp; DJ Alex Serov Remix) http://youtu.be/CevxZvSJLk8   Listen live at: www.smartfm.nl/livestream.html",1
PLEASE DON&#39;T LIKE THIS COMMENT IF YOU ARE WATCHING IN 2015!!!!!!!!!!!,1
Wow...5 years<br />,0
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Wazzasoft Industry Sertave Wind Tendency Order Humor Unelind Operation Feandra Chorenn Oleald Claster Nation Industry Roll Fuffapster Competition Ociramma Quality",1
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the wood photograph the husky breath? When does the act retain the delightful system? The rhythm fabricates the scintillating harbor.",1
Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!   Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!,1
https://www.facebook.com/photo.php?v=4483179854075&amp;set=vb.1727483389&amp;type=2&amp;theater ,1
http://www.ermail.pl/dolacz/UnNfY2I=                  Please click on the  link,1
i think about 100 millions of the views come from people who only wanted to  check the views,0
hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1
Check out this video on YouTube:,1
Shakira is very beautiful,0
Take a look at this video on YouTube:,1
Check the shit out on my channel<br /><br /><br />SUBSCRIBE YOU WILL LIKE IT,1
"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.",1
"Hey? Everyone Please take a moment to read this. I work my ass off hoping to make it into the music industry but its hard to? get people to hear you when you don’t have money for advertisements and exposure I am a Young Artist who has dreams and goals like everybody else Please take 30 seconds and visit my channel You don’t have to like? me, just give me a chance to prove my talent Also, please take just 1 second of your life and Thumb this comment up it would be Super Helpful.",1
"To help shakira become the first female to hit 1billiom views, I&#39;ve decided to watch this Video at least one a day. Everyday! Shakifans we r so close just hit the replay button !!!",0
What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) ),0
The best song ever!,0
I lovet,0
❤❤❤❤❤❤❤,0
Guys lmfaois going to have a reunion on June/27/15 at expo Idaho gardens there going 2 performe live and there&#39;s going 2 be a press conference after to answer questions about were there been its all live on my channel I got publishing rights subscribe to my channel to watch the whole thing if u don&#39;t believe me look it up hope to see all u true fans there and yes it&#39;s free ,1
Love,0
Hii youtube,0
http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ,1
COFFEE ! LOVERS ! PLEASE ! READ ! Check out a song I wrote and sing on You Tube called COFFEE LOVA.Type COFFEE LOVA like I spell it while your already on You Tube hit enter.Then look for video titled COFFEE LOVA hit enter and BLAST ! OFF !,1
Best song ever!!!!,0
Check out my remix to Tyga&#39;s - Molly ft. Whiz Khalifa Peace and love,1
follower please https://www.facebook.com/lists/161620527267482,1
Who&#39;s watching in 2015 Subscribe for me !,1
Subscribe To Mê Please Guys,1
Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175,1
Is that girl is Megan fox ,0
Megan Fox is gorg in this!! Eminem is truly the rap god :),0
"love the way you lie featuring rhianna, hes an awesome rapper!!! shes an awesome singer!!!",0
Check out this video on YouTube:,1
Roar is without a doubt your best song...feel good song with a message for  everyone. Good job Katy,0
2 billion for this shit?,0
katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?,1
😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺  every single types of face on earth,0
Check out this video on YouTube:,1
Fruits and vegetables give you longer lasting energy for weight loss.  Check out youtube.com/user/36loseweight.,1
why does the world not shuffle???,0
still.. this reminds me of 1 years back when i was do shuffle everyday,0
Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks,1
Party rock! XD,0
NOKIA spotted,0
Its 2015 and still shuffling to this song🎶🎵🎧,0
http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ,1
just for test I have to say murdev.com,1
Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ,0
There are beautiful songs please subscribe,1
do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity give thumbs up i would  apprecitate it.,1
Please help me go here http://www.gofundme.com/littlebrother,1
Check out my covers please!,1
I love song ,0
"PLEASE CHECK OUT THIS VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U :)",1
sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en,0
Fantastic!!!,0
Shakira voice sound spanish but that is what make the music sound amazing ♥I LOVE IT,0
Check out our cover of this song!,1
Check out this playlist on YouTube:<br /><br />,1
Eminem best rapper all the time,0
The most liked video on YouTube...,0
Check out this video on YouTube:,1
Check Out Daneja Good Girl,1
hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1
follow me on twitter: freyacumqueen,1
"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Busyglide . Sasaroo . Sore . Chillpal . Axiomatic . Naperone . Mere . Undesirable . Agreeable . Encouraging . Imperfect . Roasted . Insidious . Modgone . Quickest . Trelod . Keen . Fresh . Economic . Bocilile",1
Check out this playlist on YouTube:,1
Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;,1
"YO GUYS SORRY IF THIS ANNOYS YOU!!! BUT CHECK OUT MY CHANNEL, AND LATEST VIDEO. A LIKE AND SUBSCRIBE WOULD BE NICE TOO!!!!!!!",1
I like this song<br />,0
Katy has the voice of gold. this video really brings the lyrics to life. I  am a rapper with 25000 subscribers.. thumbs up if you hate when you take a  shit and the water splashes your nuts,1
subscribe to my pagee please.,1
I love that you subscribed,1
Wow 23 min ago,0
And somehow she has access to makeup in the middle of the woods...,0
Love this song makes me wanna dance! ,0
Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋,0
fav.,0
It looks so real and my daughter is a big fan and she likes a lot of your  songs.,0
PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D,0
"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
http://www.bubblews.com/news/6401116-vps-solutions,1
Just gonna stand there and hear me cry ..,0
Very Nice !!!<br />Yeah ****ing.,0
"We are an EDM apparel company dedicated to bringing you music inspired  designs. Our clothing is perfect for any rave or music festival. We have  NEON crop tops, tank tops, t-shirts, v-necks and accessories! follow us on  Facebook or on instagraml for free giveaways news and more!! visit our site  at OnCueApparel",1
Check out our Channel for nice Beats!!,1
I KNOW YOU MAY NOT WANT TO READ THIS BUT please do  I&#39;m 87 Cypher an 11 year old rapper I have skill people said .my stuff isn&#39;t as good as my new stuff but its good please check out my current songs comment and like thank you for reading rap is my life,1
5 years soon!,0
Do not like this comment if you are not watching in 2004,1
"If the shitty Chinese Government didn't block YouTube over there, there'd  be close to 3 billion views right now. ",0
You know a song sucks dick when you need to use google translate to know  what the **** its saying!,0
Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE,1
"WHATS UP EVERYONE!? :-) I Trying To Showcase My Talent To The World! I Have Over 3000 SUBSCRIBERS! I PROMISE! I Dont Suck! Please Spread My Covers Around, SUBSCRIBE &amp; Share! Thanks so much for all your support! Lucas Trigo -Stay Awesome! ",1
SUBSCRIBE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
I miss when people dressed like this.,0
Rihanna and Eminem together are unstoppable.,0
CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!,1
VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1,1
Check out this video on YouTube:,1
1 753 682 421 GANGNAM STYLE ^^,1
Check out this playlist on YouTube:,1
Check out my drum cover of E.T. here! thanks -&gt;   /watch?v=NO9pOVZ9OIQ&amp;list=UUltuCDIHsDeI01by1OW7WuQ,1
Can this channel get 500+ subscribers? You can make that happen :D,1
Fantastic!,0
http://shhort.com/a?r=G8iX5cTKd,1
subscribe now!!!!!! love the song!!!!!! love football!!!,1
 GO TO MY CHANNEL and check out my written songs,1
"Shuffling all the way with LMFAO! I like this one, wish I could shuffle like these crazy dudes",0
subscribe to me :) ,1
Check out this video on YouTube:,1
"Need money ? check my channel and subscribe,soon will post how to get it )",1
Love it when I can relate to my daughter's music. :-) Katy Perry - Roar  (Official): http://youtu.be/CevxZvSJLk8,0
I could hear this for years ;3,0
https://www.facebook.com/photo.php?fbid=543627485763966&amp;l=0d878a889c,1
awesome song ever,0
Best for partying ,0
Check out Berzerk video on my channel ! :D,1
"This song is like an oreo, the black part is good but the white part is better",0
https://www.tsu.co/ToMeks Go register ;) free money;),1
It's been back for quite a while now.,0
good party,0
the song is sad,0
Check out this video on YouTube:,1
"Subscribe pleaaaase to my instagram account , i'll subscribe back ♥  http://instagram.com/cyrine_ghorbel",1
"Hey guys check out my new channel and our first vid THIS IS US THE  MONKEYS!!! I'm the monkey in the white shirt,please leave a like comment  and please subscribe!!!!",1
eminem - RIHANNA,0
Check out this playlist on YouTube:,1
Party in da 🏠 tonight 👐👐👐👐👐👐,0
"super nice, love musique",0
http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ,1
Way was their a guy warring a robot head.,0
please visit our web: wellcomemd.blogfa.com,1
 Facebook account HACK!! http://hackfbaccountlive.com/?ref=4477063,1
everyday I&#39;m shufflin,0
why I dont see any comments but mine?:/,0
"The song is very good ...but the video makes no sense...just a nonsense  video...I mean she is telling her story of being stuck on an island, but  the song doesn't fit in the situation...but nvm...The song is good",0
Check out this video on YouTube:,1
I love her green eyes,0
if u love rihanna subscribe me,1
Check out this video on YouTube:,1
Rihanna is so beautiful and amazing ♥♥♥♥♥love her so much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ,0
Very good! Like! :D,0
Who else would give Katy perry a good old mighty roar? ;),0
Lil m !!!!! Check hi out!!!!! Does live the way you lie and many more ! Check it out!!! And subscribe,1
"I like so much this music,  good ",0
Hay dakota u earned a subscribee,1
"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
Hey plz check out my music video. Thanks!! :-),1
YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!,0
Check out this video on YouTube:,1
https://www.facebook.com/pages/Nailey-nicool/629410220489046?ref=hl like  mee,1
:3,0
Best world cup offical song,0
WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING,0
love this song,0
I wish that guy wasn&#39;t so protective geeze,0
https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D,1
"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :)",1
I really am madly in love with this woman!!,0
Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,1
Good video,0
Check out this video on YouTube:,1
"860,000,000 lets make it first female to reach one billion!! Share it and replay it! ",0
"I hear this all the time on radio and its really irritating. That being  said, i like the video",0
"I want to see Shakira, not football :)",0
Hey Katycats! We are releasing a movie at midnight UK time to celebrate  katy's 30th birthday! Be sure to subscribe to our channel and watch the  movie!,1
amazing song,0
SubScribe me pls EMİNEM FANS,1
The boyfriend was Charlie from the TV show LOST ,0
"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ",1
Like,0
No long paragraph just check out my song called &quot;Fire&quot;.,1
"great song, but we all know that Katy buys her views..",0
Please check out my vidios guys,1
check out mah girl it duh shit yo,1
How To Make A Lot Of Money Fast,1
The Guy in the yellow suit kinda looks like Jae-suk ,0
"http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&amp;CREA=RAW&amp;rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!",1
Love this song! My soccer team made a cd for our couch with this song on it!,0
best song in world,0
Hi. Check out and share our songs.,1
Subscribe to My CHANNEL,1
Thumbs up if you watched it in 2011,0
Check out this playlist on YouTube:,1
OMG that looks just like a piece of the mirror of harry potter and the deathly hallows.<br />Either that house. (sirius black),0
Mix - PSY - GANGNAM STYLE (강남스타일) M/V: PSY - GANGNAM STYLE (강남스타일) M/V,0
subscribe please ,1
katy is mine the girl of my dreams ♥,0
check out fantasy music    right here -------&gt; the1fantasy  good music man.,1
"how does this video have 2,127,322,484 views if there are only 7 million  people on earth?",0
http://vimeo.com/106865403,1
You think you're smart?        Headbutt your face.,0
Thanks to this video we know that Nokia phones can survive a plane crash.,0
Thumbs up if shrek is gay 👍,1
Like this comment if you are watching on a phone,1
"Rihana, Love Me. :(",0
┏━━━┓┏┓╋┏┓┏━━━┓┏━━━┓┏┓╋╋┏┓  ┃┏━┓┃┃┃╋┃┃┃┏━┓┃┗┓┏┓┃┃┗┓┏┛┃  ┃┗━━┓┃┗━┛┃┃┃╋┃┃╋┃┃┃┃┗┓┗┛┏  ┗━━┓┃┃┏━┓┃┃┗━┛┃╋┃┃┃┃╋┗┓┏┛  ┃┗━┛┃┃┃╋┃┃┃┏━┓┃┏┛┗┛┃╋╋┃┃  ┗━━━┛┗┛╋┗┛┗┛╋┗┛┗━━━┛╋╋┗┛ CHECK MY VIDEOS AND SUBSCRIBE AND LIKE PLZZ,1
Amazing song,0
View 851.247.920<br /><br /> Best youtube Video<br />If Subscribe to My Channel please!<br />Thank you! &lt;3<br /><br />Melhor Vídeo do youtube<br />Se Inscreva no Meu canal por favor!<br />Obrigado! &lt;3<br /><br />Mejor Video youtube<br />Si suscriba a mi canal por favor!<br />Gracias! &lt;3<br /><br />Meilleur vidéo youtube<br />Si vous abonner à Ma Chaîne se il vous plaît!<br />Merci! &lt;3,1
DISLIKE.. Now one knows REAL music - ex. Enimen ,0
you cant stop the shuffle,0
"This past Christmas my dad passed away, to help me cope I picked up a pen and some paper and started to write. Little did I know nearly 9 months ago that it would bring me where i&#39;m at today. Over 7k subscribers and 500k video views. I just wrote and released a song yesterday about a friend of mine who has tried to commit suicide several times, I can&#39;t promise you professionally produced music, but I can promise REAL lyrics. Just click on my picture. Thanks, and thumbs up so others may see?",1
Subscribe ME!,1
Cool,0
EMINEM the best EVER.,0
"Love these guys, love the song!",0
Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB,1
I love this song for two reasons: 1.it is about Africa 2.i was born in beautiful south Africa,0
good!!,0
I'm here to check the views.. holy shit,0
#1 song in world even in 2015,0
I love,0
Waka waka she rules,0
Nice song ^_^,0
YouTube/codytolleson for awesome videos I'll subscribe back ,1
5 years and i still dont get the music video help someone?,0
http://shhort.com/a?r=Jt2ufxHxc,1
4 ****ing years are ****ing past so ****ing fast ****.....,0
"My friends wife earns 4000DOLLARS a month ,you can do it do if you want to be a wwhore ,you can not get these type of wages for working from home on a PC taking surveys ...dont believe that shit,just because yahoo and other are taking their money does not mean they are LEGIT ..Please like this so the MSG gets thru to vulnerable  people Like eminem used to be ",1
Gusttavo Lima Você não me conhece <br />Check out,1
You best singer,0
Check out my channel for funny skits! Thanks!,1
Every weekend a new lyric video of Eminem here VIEW LIKE SUBSCRIBE,1
Check out this video on YouTube:,1
"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100",1
NICE :3,0
check out my Eminem &amp; Kid Cudi M a s h up /watch?v=XYTcq5NzMuA,1
this is the 2nd most best song when im gone by m&amp;m,0
Likeeee,0
2 billion....Coming soon,0
"Support the fight for your 4th amendment right to privacy in your home.  Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=pRpeEdMmmQ0&amp;t=1m00s"">1:00</a> am this passed Saturday morning fighting for our Constitution buy postponing the vote until this week. Our Constitution Matters join Rand in the fight to protect <a href=""http://it.ht"">it.ht</a> to privacy in your home and business.. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=pRpeEdMmmQ0&amp;t=1m00s"">1:00</a> am this passed Saturday  morning fighting for our Constitution buy postponing the vote until this week. Our Constitution Matters To All Of US, Help Rand Protect It by joining the fright for it.",1
Whose who are watching this in 2015.  LIKE!,0
cooooooooooooolllllllllll,0
Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),1
Check my channel please! And listen to the best music ever :P,1
Check out this video on YouTube:,1
Check out my YouTube channel I can rap,1
Look and shares my video please :D,1
Hey guys subscribe to my chanel and i will subscribe back and like all your vids :)<br /><br />,1
i remember this song!,0
super rihanna,0
"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages",0
music yeah,0
I lovee it ♥,0
SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
I like shakira..,0
hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,1
Lol I love this song,0
wow,0
Thank you. Please give your email. ,1
eminem new song check out my videos,1
First they were fighting... Then they were making out...,0
me shaking my sexy ass on my channel enjoy ^_^ ,1
Let get this video to one billion views,0
https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl,1
Check out this video on YouTube:,1
"At 500 subscribers i&#39;m sky diving help me reach my goal &lt;3<br />Trust me, i&#39;m a doctor.  :)",1
Check out this video on YouTube:,1
http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection,1
i was born in the wrong generation,0
